,Timestamp,How stressed are you because of work?,What is your h-index?,SubjectiveHappinessIndex,At what age did you got tenure? (type 0 if not yet),"Following are 4 questions about subjective happiness... 1.  In general, I consider myself...","2.  Compared with most of my peers, I consider myself:","3.  Some people are generally very happy.  They enjoy life regardless of what is going on, getting the most out of everything.  To what extent does this characterization describe you?","4.  Some people are generally not very happy.  Although they are not depressed, they never seem as happy as they might be.  To what extent does this characterization describe you?","Do you use any reference management tool? ( Mendeley, Zotero, Citationsy, ... )",Would you like to help in a next survey   ?,Your role is...,"Any other comments, suggestions, or questions you'd add...",ref,an email for follow-up in a few months,"Before we start the survey, we need your consent.",Would you like to help in a next survey  (in a few months time) ?,email,Title Length ceil10,subject_1,subject_2,subject_3,subject_4
629,7/10/20 7:54,5,30,6,20,6,6,6,2,4,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
630,7/10/20 7:55,7,3,5.5,0,6,5,5,2,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
631,7/10/20 7:56,2,30,5.5,45,5,6,5,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Physics - Fluid Dynamics,,,
632,7/10/20 7:56,5,40,5,33,5,5,5,3,5,"Yes,  in a few months",RESEARCHER,"It  is  a pity bioarXiv does not recognize PCI as peer reviewed, for it is a very serious and transparent initiative",,,NA,NA,,,Quantitative Biology - Populations and Evolution,,,
633,7/10/20 7:57,5,0,4,0,4,4,4,4,2,"Yes,  in a few months","student, PhD candidate",NA,,,NA,NA,,,NA,,,
634,7/10/20 7:58,5,NA,4,0,5,6,3,6,2,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Multiagent Systems,,,
635,7/10/20 8:04,3,NA,3.75,0,2,3,3,1,1,"Yes,  in a few months",post doc,I dont know what is h-index..,,,NA,NA,,,High Energy Physics - Experiment,,,
636,7/10/20 8:01,2,0,5.25,0,5,4,5,1,3,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
637,7/10/20 8:02,NA,NA,6,34,6,6,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
638,7/10/20 8:02,2,1,7,0,7,7,7,1,4,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
639,7/10/20 8:05,2,26,6,36,6,4,7,1,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Software Engineering,,,
640,7/10/20 8:05,4,0,6.25,0,6,6,6,1,2,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
641,7/10/20 8:07,3,7,6,0,6,5,6,1,3,"Yes,  in a few months","post doc, employee",NA,,,NA,NA,,,Computer Science - Data Structures and Algorithms,,,
642,7/10/20 8:07,1,1,7,0,7,7,7,1,3,"Yes,  in a few months",student,NA,,,NA,NA,,,Physics - Optics,,,
643,7/10/20 8:10,4,1,5.75,0,6,6,4,1,2,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Human-Computer Interaction,,,
644,7/10/20 8:12,5,4,5.5,0,6,5,5,2,2,NA,student,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
645,7/10/20 8:13,5,41,6.5,32,7,7,6,2,2,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
646,7/10/20 8:14,5,6,4,0,5,3,3,3,5,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
647,7/10/20 8:17,3,8,4.5,28,6,6,1,3,3,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
648,7/10/20 8:17,5,3,4.75,0,5,5,3,2,1,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
649,7/10/20 8:19,5,1,4.5,0,4,4,5,3,1,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
650,7/10/20 8:20,5,16,4.5,0,5,4,4,3,5,"No, I am busy",employee,NA,,,NA,NA,,,Statistics - Machine Learning,,,
651,7/10/20 8:21,7,4,4,0,4,4,3,3,3,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
652,7/10/20 8:23,4,1,4.25,0,5,4,4,4,5,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
653,7/10/20 8:23,4,2,3.25,0,4,4,2,5,1,if it fits my life,"faculty, employee",NA,,,NA,NA,,,Mathematics - Statistics Theory,,,
654,7/10/20 8:25,6,2,3.75,0,2,3,5,3,4,"No, I am busy","student, employee",NA,,,NA,NA,,,Computer Science - Graphics,,,
655,7/10/20 8:26,5,NA,5.25,0,5,5,6,3,5,"Yes,  in a few months","student, faculty",NA,,,NA,NA,,,Computer Science - Computers and Society,,,
656,7/10/20 8:28,2,0,6.25,0,7,5,6,1,1,"No, I am busy",student,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
657,7/10/20 8:28,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,Quantum Physics,,,
658,7/10/20 8:29,4,2,5.25,0,5,5,5,2,5,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
659,7/10/20 8:31,5,0,5.75,0,6,4,7,2,1,"Yes,  in a few months","employee, I was a student when I conducted the afore mentioned research.","Currently as a Research Engineer I hoped to be working on more relevant problems or in a field that interests me more. But, working on projects that do not align with my goals because the organisation has a hard restriction. This is a major stress point as working towards future graduate studies becomes harder.

Hope this feedback is helpful for your research goal",,,NA,NA,,,Computer Science - Machine Learning,,,
660,7/10/20 8:29,3,14,4.5,0,5,6,3,4,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Quantum Physics,,,
661,7/10/20 8:31,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,Physics - Instrumentation and Detectors,,,
662,7/10/20 8:31,5,0,5.75,0,6,4,7,2,1,"Yes,  in a few months","employee, I was a student when I conducted the afore mentioned research.","Currently as a Research Engineer I hoped to be working on more relevant problems or in a field that interests me more. But, working on projects that do not align with my goals because the organisation has a hard restriction. This is a major stress point as working towards future graduate studies becomes harder.

Hope this feedback is helpful for your research goal",,,NA,NA,,,Computer Science - Machine Learning,,,
663,7/10/20 8:32,5,11,6,NA,6,6,6,2,4,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
664,7/10/20 8:32,5,2,5.5,24,5,5,5,1,4,"Yes,  in a few months",student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
665,7/10/20 8:33,3,2,6,0,6,6,6,2,2,"Yes,  in a few months",employee,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
666,7/10/20 8:34,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,,,
667,7/10/20 8:35,6,NA,3.75,0,3,3,3,2,1,"Yes,  in a few months",student,NA,,,NA,NA,,,Physics - Instrumentation and Detectors,,,
668,7/10/20 8:35,2,14,5.5,0,6,4,6,2,4,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Signal Processing,,,
669,7/10/20 8:37,5,59,2.75,34,3,4,2,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
670,7/10/20 8:37,3,11,5.5,43,6,5,4,1,3,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
671,7/10/20 8:38,2,1,5.75,19,7,3,7,2,5,"Yes,  in a few months",employee,"M H-factor is less, as I am not have to do writing papers - its my private doing! I am working as general staff. https://www.physiological-chemistry.at/index.php?id=155&l=1&L=1",,,NA,NA,,,NA,,,
672,7/10/20 8:38,5,11,2.5,0,2,3,3,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
673,7/10/20 8:39,5,NA,2.5,0,3,2,1,4,1,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
674,7/10/20 8:40,4,2,2.75,0,3,3,3,6,2,"No, I am busy",student,None,,,NA,NA,,,NA,,,
675,7/10/20 8:45,3,0,2.75,35,3,3,2,5,1,"No, I am busy",employee,"I do not know what my h-index is, this is why I put 0. Otherwise I would not be able to finish with this survey.",,,NA,NA,,,NA,,,
676,7/10/20 8:45,4,4,3.75,0,4,5,3,5,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,"Physics - Data Analysis, Statistics and Probability",,,
677,7/10/20 8:46,3,NA,4,37,5,4,2,3,1,"No, I am busy",employee,NA,,,NA,NA,,,NA,,,
678,7/10/20 8:54,6,2,5,0,5,4,5,2,1,"No, I am busy",post doc,NA,,,NA,NA,,,Quantum Physics,,,
679,7/10/20 8:54,2,69,6.5,30,6,6,7,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
680,7/10/20 8:57,4,20,5.25,34,6,5,4,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
681,7/10/20 8:57,5,NA,5.75,0,6,4,7,2,2,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
682,7/10/20 8:57,1,60,3.75,27,4,6,1,4,1,"No, I am busy",research worker,NA,,,NA,NA,,,NA,,,
683,7/10/20 8:57,2,16,4.5,32,6,4,5,5,1,"No, I am busy",NA,NA,,,NA,NA,,,NA,,,
684,7/10/20 8:58,5,17,5,0,5,5,5,3,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
685,7/10/20 8:58,2,NA,5,0,6,6,6,6,1,"Yes,  in a few months",employee,NA,,,NA,NA,,,High Energy Physics - Phenomenology,,,
686,7/10/20 8:59,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,Computer Science - Robotics,,,
687,7/10/20 9:00,5,NA,6.75,0,7,6,7,1,1,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
688,7/10/20 9:01,4,24,4.75,26,6,5,4,4,1,"No, I am busy",employee,no other comments,,,NA,NA,,,NA,,,
689,7/10/20 9:01,6,2,2.5,0,2,2,2,4,4,"Yes,  in a few months","student, employee",NA,,,NA,NA,,,Computer Science - Robotics,,,
690,7/10/20 9:01,4,32,4.25,42,6,6,2,5,3,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
691,7/10/20 9:04,3,1,6.25,0,6,6,6,1,4,"Yes,  in a few months",student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
692,7/10/20 9:04,2,13,3.75,30,5,5,3,6,1,"Yes,  in a few months",employee,NA,,,NA,NA,,,Condensed Matter - Strongly Correlated Electrons,,,
693,7/10/20 9:05,6,0,5,0,4,5,5,2,1,"Yes,  in a few months","student, employee",NA,,,NA,NA,,,NA,,,
694,7/10/20 9:05,2,2,5.25,0,5,6,4,2,5,"Yes,  in a few months","student, employee",I do believe what contributes most to my happiness at work is my peers and my supervisors,,,NA,NA,,,NA,,,
695,7/10/20 9:05,6,NA,2.75,45,3,3,1,4,1,"No, I am busy","faculty, Working with Industry",NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
696,7/10/20 9:13,6,47,5.25,36,5,5,5,2,,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
697,7/10/20 9:05,4,6,5.25,27,6,4,5,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
698,7/10/20 9:06,5,11,1.5,0,2,2,1,7,1,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
699,7/10/20 9:07,3,40,5.75,36,6,6,5,2,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
700,7/10/20 9:07,4,4,5,0,5,5,5,3,2,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
701,7/10/20 9:07,7,28,2.25,0,1,2,3,5,1,"No, I am busy",employee,NA,,,NA,NA,,,Physics - Optics,,,
702,7/10/20 9:08,4,12,4.75,48,5,5,3,2,1,"No, I am busy",No,NA,,,NA,NA,,,Astrophysics - Solar and Stellar Astrophysics,,,
703,7/10/20 9:09,3,40,5.5,0,5,6,5,2,1,"No, I am busy",employee,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
704,7/10/20 9:10,6,31,4.5,37,5,5,6,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,Quantum Physics,,,
705,7/10/20 9:12,5,NA,4.75,38,5,6,4,4,2,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
706,7/10/20 9:15,5,3,2.5,35,3,3,3,7,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
707,7/10/20 9:16,2,2,6,25,5,6,6,1,1,"No, I am busy",other (tell us in the comments ),NA,,,NA,NA,,,Mathematics - Number Theory,,,
708,7/10/20 9:16,6,16,5.25,0,6,5,5,3,4,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
709,7/10/20 9:17,7,5,3.25,0,2,3,3,3,4,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
710,7/10/20 9:17,2,48,5,37,6,5,3,2,2,"No, I am busy",faculty,NA,,,NA,NA,,,Astrophysics - Cosmology and Nongalactic Astrophysics,,,
711,7/10/20 9:17,6,NA,2.5,29,4,2,1,5,3,No problem if there is any other survey...,Independent researcher and Professor at some of Iranian universities,NA,,,NA,NA,,,NA,,,
712,7/10/20 9:18,6,1,4,0,5,5,4,6,1,"Yes,  in a few months",student,NA,,,NA,NA,,,Physics - Classical Physics,,,
713,7/10/20 9:19,5,4,4.75,0,4,4,4,1,3,"Yes,  in a few months",post doc,What is the goal? I am not happy because the research doesn’t provide a secure job,,,NA,NA,,,Mathematics - General Mathematics,,,
714,7/10/20 9:20,6,7,3,32,4,4,2,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
715,7/10/20 9:20,5,3,5.5,0,6,4,5,1,3,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
716,7/10/20 9:26,5,29,4.75,38,5,5,5,4,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
717,7/10/20 9:26,1,20,5.5,34,6,6,3,1,1,"Yes,  in a few months",other (tell us in the comments ),NA,,,NA,NA,,,NA,,,
718,7/10/20 9:26,4,12,5,0,6,6,4,4,1,"Yes,  in a few months",Air force Officer (ENG) & Senior Researcher in UCY,NA,,,NA,NA,,,Computer Science - Networking and Internet Architecture,,,
719,7/10/20 9:26,5,NA,4,0,5,6,3,6,2,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Multiagent Systems,,,
720,7/10/20 9:27,1,36,6,26,6,6,6,2,2,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
721,7/10/20 9:29,3,3,4.25,0,5,5,3,4,3,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,NA,,,
722,7/10/20 9:29,4,17,5.5,0,6,6,4,2,3,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Astrophysics - Earth and Planetary Astrophysics,,,
723,7/10/20 9:31,6,4,3.75,0,5,4,2,4,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
724,7/10/20 9:32,6,15,1.5,,2,1,1,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Systems and Control,,,
725,7/10/20 9:34,3,1,5.25,0,5,5,4,1,2,"Yes,  in a few months",employee,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
726,7/10/20 9:35,2,NA,5.5,,5,5,5,1,4,"No, I am busy","faculty, employee",NA,,,NA,NA,,,NA,,,
727,7/10/20 9:36,5,4,5.75,0,6,5,6,2,1,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
728,7/10/20 9:36,4,6,5,0,5,5,4,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
729,7/10/20 9:37,4,1,5.75,27,5,6,6,2,1,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
730,7/10/20 9:39,6,2,4,30,5,5,4,6,4,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
731,7/10/20 9:42,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,"No, I am busy",NA,NA,,,NA,NA,,,NA,,,
732,7/10/20 9:45,4,0,4,0,5,4,4,5,5,"No, I am busy",student,NA,,,NA,NA,,,Statistics - Applications,,,
733,7/10/20 9:45,2,NA,6,NA,6,6,6,2,1,"No, I am busy",employee,NA,,,NA,NA,,,NA,,,
734,7/10/20 9:45,2,1,6.5,0,6,6,7,1,5,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
735,7/10/20 9:46,3,,4.5,1983,6,4,4,4,1,I do not know. It dependes on questions,faculty,Never had the need to use h-index,,,NA,NA,,,NA,,,
736,7/10/20 9:50,1,NA,5.5,32,6,4,5,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
737,7/10/20 9:51,5,10,3.75,0,5,5,,3,5,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
738,7/10/20 9:53,1,2,7,0,7,7,7,1,1,"Yes,  in a few months","other (tell us in the comments ), I am a high school teacher passionate by mathematica research",NA,,,NA,NA,,,Mathematics - Complex Variables,,,
739,7/10/20 9:54,2,34,6.5,37,7,5,7,1,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,"Computer Science - Distributed, Parallel, and Cluster Computing",,,
740,7/10/20 9:54,7,15,4.25,0,5,6,3,5,2,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
741,7/10/20 9:54,6,3,2.25,0,2,4,1,6,2,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
742,7/10/20 9:55,3,10,6.25,35,6,6,7,2,2,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
743,7/10/20 9:56,7,8,3.75,0,5,4,4,6,5,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
744,7/10/20 9:57,6,11,4,0,3,4,5,4,1,"No, I am busy","faculty, employee",NA,,,NA,NA,,,NA,,,
745,7/10/20 9:57,4,3,4.75,0,5,7,3,4,3,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
746,7/10/20 9:57,7,29,3.5,0,4,4,3,5,4,"Yes,  in a few months",Researcher on a tenure track,NA,,,NA,NA,,,Physics - Applied Physics,,,
747,7/10/20 9:58,5,2,4.5,0,5,4,4,3,4,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
748,7/10/20 9:59,7,3,2,0,2,2,2,6,1,"No, I am busy",student,no,,,NA,NA,,,NA,,,
749,7/10/20 9:59,3,-1,2.25,0,2,2,2,5,1,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Computational Complexity,,,
750,7/10/20 10:01,4,42,6.5,28,7,7,5,1,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Software Engineering,,,
751,7/10/20 10:02,6,17,5.75,0,5,6,6,2,1,"Yes,  in a few months",staff,NA,,,NA,NA,,,Astrophysics - Cosmology and Nongalactic Astrophysics,,,
752,7/10/20 10:02,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,Physics - General Physics,,,
753,7/10/20 10:04,4,3,5,0,6,4,4,2,2,"Yes,  in a few months","other (tell us in the comments ), got PhD degree but have not worked as a postdoc yet",NA,,,NA,NA,,,Condensed Matter - Materials Science,,,
754,7/10/20 10:06,7,23,4.75,39,5,5,4,3,3,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Algebraic Geometry,,,
755,7/10/20 10:06,3,6,6.25,30,6,6,6,1,1,"Yes,  in a few months",faculty,Tenure = Maitre de conférences (French system),,,NA,NA,,,NA,,,
756,7/10/20 10:06,6,4,5.5,0,5,6,6,3,1,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
757,7/10/20 10:07,3,1,5.25,0,6,4,5,2,4,"Yes,  in a few months",student,NA,,,NA,NA,,,Quantitative Finance - Portfolio Management,,,
758,7/10/20 10:07,4,34,5.75,30,7,4,6,2,2,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
759,7/10/20 10:09,5,18,4,50,5,5,3,5,5,"Yes,  in a few months",faculty,Research Area Listing may be useful.,,,NA,NA,,,NA,,,
760,7/10/20 10:11,5,5,4.5,0,4,5,4,3,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Programming Languages,,,
761,7/10/20 10:12,3,8,4.75,0,5,4,4,2,4,"Yes,  in a few months",employee,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
762,7/10/20 10:13,4,2,3.75,0,4,5,3,5,1,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
763,7/10/20 10:14,3,10,4.75,0,5,4,4,2,2,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
764,7/10/20 10:15,6,11,4,0,5,5,3,5,2,"No, I am busy",post doc,NA,,,NA,NA,,,NA,,,
765,7/10/20 10:15,NA,1,5.75,0,5,6,6,2,5,"Yes,  in a few months",employee,NA,,,NA,NA,,,Computer Science - Performance,,,
766,7/10/20 10:15,2,3,5.25,0,5,6,4,2,4,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Human-Computer Interaction,,,
767,7/10/20 10:15,5,0,2.5,0,2,3,2,5,3,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
768,7/10/20 10:16,6,2,4,0,4,4,3,3,4,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
769,7/10/20 10:19,2,65,5,32,6,6,2,2,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
770,7/10/20 10:19,5,1,5.75,0,6,5,6,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
771,7/10/20 10:19,3,20,5,43,5,4,5,2,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
772,7/10/20 10:19,1,3,3.5,0,4,4,2,4,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
773,7/10/20 10:20,4,4,4.75,0,4,5,5,3,1,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
774,7/10/20 10:21,6,2,5,,6,5,5,4,1,"Yes,  in a few months","other (tell us in the comments ), PHD STUDENT",NA,,,NA,NA,,,NA,,,
775,7/10/20 10:23,1,5,4.75,0,6,5,5,5,3,"Yes,  in a few months",student,NA,,,NA,NA,,,"Computer Science - Distributed, Parallel, and Cluster Computing",,,
776,7/10/20 10:23,7,6,2.25,NA,2,3,2,6,2,"No, I am busy",student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
777,7/10/20 10:25,3,24,5,40,6,6,4,4,1,"Yes,  in a few months",faculty,"Please provide more details about the aim of the survey, how sampling is handled and how data will be used.",,,NA,NA,,,NA,,,
778,7/10/20 10:25,1,28,5,23,5,5,5,3,4,"No, I am busy",employee,NA,,,NA,NA,,,NA,,,
779,7/10/20 10:26,5,9,5.5,36,6,5,5,2,2,"No, I am busy",faculty,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Signal Processing,,,
780,7/10/20 10:27,2,14,5.75,29,6,6,5,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
781,7/10/20 10:30,2,NA,5.5,NA,6,5,4,1,1,"No, I am busy",post doc,NA,,,NA,NA,,,Mathematics - Functional Analysis,,,
782,7/10/20 10:31,6,10,4,0,4,4,5,5,5,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
783,7/10/20 10:32,5,7,3.25,0,5,5,1,6,4,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
784,7/10/20 10:36,4,4,4,0,6,4,4,6,3,"Yes,  in a few months",employee,NA,,,NA,NA,,,"Computer Science - Computational Engineering, Finance, and Science",,,
785,7/10/20 10:38,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,you can learn more about citationsy at www.citationsy.com they have free plans and they are based in Germany so they take privacy more seriously than other sites...,,,NA,NA,,,NA,,,
786,7/10/20 10:37,5,13,5,0,5,7,4,4,2,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
787,7/10/20 10:39,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,Hello! I am the processor of the survey. The aim of the survey are various. 1) does subjective happiness (q1-4) vary by academic topic? tenure and other factors? 2) what disciplines are happiest? 3) is use of mendeley etc... correlated with h-index? 4) is h-index correlated with happiness?  Your responses will never be linked to you personal information. Information will only be aggregated at discipline level and country level and anonymized. No emails will be stored except for those that have indicated that they want to participate in a follow up survey in a few months.  For more questions and great suggestions (thank you) ask me on twitter @jj_berens or linkedIn :) thank you for your help,,,NA,NA,,,NA,,,
788,7/10/20 10:39,5,NA,2.75,0,3,3,3,6,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Mathematics - Number Theory,,,
789,7/10/20 10:40,2,10,6,31,7,6,6,3,2,"Yes,  in a few months",faculty,"For information, my position is in France, since tenure systems are very different from one place to another...",,,NA,NA,,,NA,,,
790,7/10/20 10:40,4,13,4,45,4,5,3,4,4,"Yes,  in a few months",faculty,You are welcome!,,,NA,NA,,,NA,,,
791,7/10/20 10:41,4,23,6,38,6,6,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Condensed Matter - Statistical Mechanics,,,
792,7/10/20 10:44,3,2,3.25,0,3,5,2,5,2,"Yes,  in a few months",employee,NA,,,NA,NA,,,Computer Science - Human-Computer Interaction,,,
793,7/10/20 10:46,3,NA,5.5,0,5,7,4,2,3,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Mathematics - Geometric Topology,,,
794,7/10/20 10:46,5,NA,2.75,NA,3,3,2,5,2,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
795,7/10/20 10:46,1,11,5.25,27,5,4,6,2,3,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
796,7/10/20 10:46,4,19,3.75,34,4,5,3,5,2,"Yes,  in a few months",employee,NA,,,NA,NA,,,NA,,,
797,7/10/20 10:47,6,1,5.5,0,6,5,6,3,2,"Yes,  in a few months",student,"You may ask about how much self-worth someone attributes to their work achievements or how much purpose they see in their work. I can tell that I am extremely stressed in my current job because I work full time and do a PhD on top of that. Having  paper pressure in computer science does indeed contribute to some physical health issues. On the other hand I love being a researcher and cannot imagine discontinuing my PhD. I see value in what I am doing and do not worry too much about external validation such as citations. This is why I am both, stressed but still kind of happy.",,,NA,NA,,,NA,,,
798,7/10/20 10:47,5,12,5,37,6,6,6,6,3,"No, I am busy","faculty, employee",NA,,,NA,NA,,,Physics - Applied Physics,,,
799,7/10/20 10:48,5,4.9,1.75,27,2,1,2,6,1,"Yes,  in a few months","faculty, post doc",NA,,,NA,NA,,,NA,,,
800,7/10/20 10:49,6,3,6.25,0,6,7,6,2,4,"Yes,  in a few months",student,NA,,,NA,NA,,,NA,,,
801,7/10/20 10:50,5,6,6.5,0,7,7,5,1,5,"No, I am busy",student,NA,,,NA,NA,,,NA,,,
802,7/10/20 10:52,7,19,4.75,31,6,5,6,6,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Physics - Fluid Dynamics,,,
803,7/10/20 10:53,5,10,2.25,29,2,3,2,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Physics - Popular Physics,,,
804,7/10/20 10:53,2,70,4.75,34,6,5,4,4,1,NA,faculty,NA,,,NA,NA,,,NA,,,
805,7/10/20 10:56,3,15,4.75,29,6,4,4,3,1,"No, I am busy",faculty,NA,,,NA,NA,,,Physics - Computational Physics,,,
806,7/10/20 10:56,5,20,4,28,4,4,5,5,1,"No, I am busy",faculty,H index depends on citation index used,,,NA,NA,,,Quantum Physics,,,
807,7/10/20 10:57,3,1,4.5,0,5,5,4,4,4,"Yes,  in a few months",student,NA,,,NA,NA,,,Computer Science - Databases,,,
